source,modality,file_path,description
navigo_flows,departure_substates,profiles/navigo_flows_departure_substates.csv,"sous-états d'appartenance structurés ainsi : un dictionnaire de couple de dates, sous-état d'appartenance. Les 2 dates les plus extrêmes sont 1749 et 1815. Exemple :[{""1749-1794"" : ""colonies françaises d'Amérique""},{""1794-1802"" : ""colonies britanniques d'Amérique""},{""1802-1810"" : ""colonies françaises d'Amérique""},{""1810-1815"" : ""colonies britanniques d'Amérique"
navigo_flows,departure_state_1789_fr,profiles/navigo_flows_departure_state_1789_fr.csv,Etat d'appartenance en 1789 et en 1787 (aucun changement entre ces 2 dates) du port de départ
navigo_flows,departure_substate_1789_fr,profiles/navigo_flows_departure_substate_1789_fr.csv,Sous-état (sous division comme une colonie par exemple) d'appartenance  du port de départ en 1789 et en 1787 (aucun changement entre ces 2 dates). Nomenclature utile pour analyser les flux commerciaux.
navigo_flows,departure_state_1789_en,profiles/navigo_flows_departure_state_1789_en.csv,Etat d'appartenance en 1789 et en 1787  du port de départ (aucun changement entre ces 2 dates) en anglais
navigo_flows,departure_substate_1789_en,profiles/navigo_flows_departure_substate_1789_en.csv,Sous-état (sous division comme une colonie par exemple) d'appartenance  du port de départ en 1789 et en 1787 (aucun changement entre ces 2 dates) en anglais. Nomenclature utile pour analyser les flux commerciaux.
navigo_flows,departure_ferme_direction,profiles/navigo_flows_departure_ferme_direction.csv,Direction des Fermes à laquelle le port de départ appartient en 1789
navigo_flows,departure_ferme_bureau,profiles/navigo_flows_departure_ferme_bureau.csv,Bureau des Fermes auquel le port  de départ appartient en 1789
navigo_flows,departure_ferme_bureau_uncertainty,profiles/navigo_flows_departure_ferme_bureau_uncertainty.csv,"Incertitude concernant le Bureau des Fermes auquel le port  de départ appartient en 1789. 0 si certain, -1 sinon. "
navigo_flows,departure_partner_balance_1789,profiles/navigo_flows_departure_partner_balance_1789.csv,"Désignation du pays étranger auquel se rattache ce port de départ , suivant les sources toflit'18 (Balance du commerce en 1789 SANS ANOM - Archives Nationales d'Outrer-Mer)"
navigo_flows,departure_partner_balance_supp_1789,profiles/navigo_flows_departure_partner_balance_supp_1789.csv,"Désignation suivant autre nomenclature (Etranger/France-Sénégal-colonies Françaises) de la destination étrangère auquelle se rattache ce port de départ, suivant les sources toflit'18 (Balance du commerce en 1789. Source  ANOM - Archives Nationales d'Outrer-Mer dans Toflit'18. )"
navigo_flows,departure_partner_balance_1789_uncertainty,profiles/navigo_flows_departure_partner_balance_1789_uncertainty.csv,"Incertitude concernant la désignation du pays étranger auquel se rattache ce port  de départ, suivant les sources toflit'18 (Balance du commerce en 1789)"
navigo_flows,departure_partner_balance_supp_1789_uncertainty,profiles/navigo_flows_departure_partner_balance_supp_1789_uncertainty.csv,"Incertitude concernant la désignation du pays étranger suivant seconde nomenclature (supp) auquel se rattache ce port de départ, suivant les sources toflit'18 (Balance du commerce en 1789)"
navigo_flows,departure_shiparea,profiles/navigo_flows_departure_shiparea.csv,Shipping area telle que calculée par J-P. Dedieu (mer ou ocean et région côtière du point)
navigo_flows,departure_status,profiles/navigo_flows_departure_status.csv,oblique | siège d'amirauté | rien
navigo_flows,departure_source_1787_available,profiles/navigo_flows_departure_source_1787_available.csv,"Vrai si on dispose des registres de ce port  de départ en 1787 (qui était oblique), faux sinon (le port  de départ est oblique, mais il n'a pas de registre pour 1787)"
navigo_flows,departure_source_1789_available,profiles/navigo_flows_departure_source_1789_available.csv,"Vrai si on dispose des registres de ce port  de départ en 1789 (qui était oblique), faux sinon (le port  de départ est oblique, mais il n'a pas de registre pour 1789)"
navigo_flows,departure_point,profiles/navigo_flows_departure_point.csv,WKT point en EPSG 3857
navigo_flows,departure_out_date,profiles/navigo_flows_departure_out_date.csv,Date de sortie telle que écrite dans la source
navigo_flows,departure_action,profiles/navigo_flows_departure_action.csv,In | In-Out | Out | Transit | Loading | Captured | …
navigo_flows,outdate_fixed,profiles/navigo_flows_outdate_fixed.csv,Date transformée si renseignée de l'observation au départ : yyyy-MM-DD
navigo_flows,departure_navstatus,profiles/navigo_flows_departure_navstatus.csv,"Passé, ou futur par rapport au point d’observation. Plus intention non realise “J’aurais voulu aller à Malte… mais j’ai été capturé avant »
P | C -        CO
F | A -        ML
   | G -        RF
   | M -        RC
   | S -        RS
   | U -        TT
Voir http://navigocorpus.org/iDocuments/Documents/Brief%20manual%20of%20use%20for%20Navigocorpus%20database.pdf "
navigo_flows,departure_function,profiles/navigo_flows_departure_function.csv,"Anciennement, O = point d’observation, T = Terminus (dernier point mentionné dans l’itinéraire futur déclaré), A  = premier point mentionné dans l’itinéraire passé. 
NB : ce champ n’est plus prévu pour la saisie. Le nouveau champ qui remplace est « data_block_leader_marker » et désormais O devient A ; T reste T.  A devient I ? AUCUN I vu dans la colonne. Que des O ou des A. Pas de T"
navigo_flows,destination,profiles/navigo_flows_destination.csv,Label (toponyme) du port destination
navigo_flows,destination_fr,profiles/navigo_flows_destination_fr.csv,"Standardised name of the port d'arrivée , in French"
navigo_flows,destination_en,profiles/navigo_flows_destination_en.csv,"Standardised name of the port d'arrivée , in English"
navigo_flows,destination_uhgs_id,profiles/navigo_flows_destination_uhgs_id.csv,Identifiant géogénéral du port destination
navigo_flows,destination_latitude,profiles/navigo_flows_destination_latitude.csv,latitude
navigo_flows,destination_longitude,profiles/navigo_flows_destination_longitude.csv,longitude
navigo_flows,destination_admiralty,profiles/navigo_flows_destination_admiralty.csv,amirauté d'appartenance du port
navigo_flows,destination_province,profiles/navigo_flows_destination_province.csv,province d'appartenance du port
navigo_flows,destination_states,profiles/navigo_flows_destination_states.csv,"états d'appartenance structurés ainsi : un dictionnaire de couple de dates, état d'appartenance. Les 2 dates les plus extrêmes sont 1749 et 1815. 
Exemple : [{1749-1768 : République de Gênes}, {1768-1814 : France}]"
navigo_flows,destination_substates,profiles/navigo_flows_destination_substates.csv,"sous-états d'appartenance structurés ainsi : un dictionnaire de couple de dates, sous-état d'appartenance. Les 2 dates les plus extrêmes sont 1749 et 1815. Exemple :[{""1749-1794"" : ""colonies françaises d'Amérique""},{""1794-1802"" : ""colonies britanniques d'Amérique""},{""1802-1810"" : ""colonies françaises d'Amérique""},{""1810-1815"" : ""colonies britanniques d'Amérique"
navigo_flows,destination_state_1789_fr,profiles/navigo_flows_destination_state_1789_fr.csv,Etat d'appartenance en 1789 et en 1787 (aucun changement entre ces 2 dates) du port d'arrivée
navigo_flows,destination_substate_1789_fr,profiles/navigo_flows_destination_substate_1789_fr.csv,"Sous-état (sous division comme une colonie par exemple) d'appartenance en 1789 et en 1787 (aucun changement entre ces 2 dates). Nomenclature utile pour analyser les flux commerciaux, du port d'arrivée"
navigo_flows,destination_state_1789_en,profiles/navigo_flows_destination_state_1789_en.csv,Etat d'appartenance en 1789 et en 1787 (aucun changement entre ces 2 dates) en anglais du port d'arrivée
navigo_flows,destination_substate_1789_en,profiles/navigo_flows_destination_substate_1789_en.csv,"Sous-état (sous division comme une colonie par exemple) d'appartenance en 1789 et en 1787 (aucun changement entre ces 2 dates) en anglais. Nomenclature utile pour analyser les flux commerciaux, du port d'arrivée"
navigo_flows,destination_ferme_direction,profiles/navigo_flows_destination_ferme_direction.csv,Direction des Fermes à laquelle le port d'arrivée appartient en 1789
navigo_flows,destination_ferme_bureau,profiles/navigo_flows_destination_ferme_bureau.csv,Bureau des Fermes auquel le port d'arrivée  appartient en 1789
navigo_flows,destination_ferme_bureau_uncertainty,profiles/navigo_flows_destination_ferme_bureau_uncertainty.csv,"Incertitude concernant le Bureau des Fermes auquel le port d'arrivée appartient en 1789. 0 si certain, -1 sinon. "
navigo_flows,destination_partner_balance_1789,profiles/navigo_flows_destination_partner_balance_1789.csv,"Désignation du pays étranger auquel se rattache ce port d'arrivée , suivant les sources toflit'18 (Balance du commerce en 1789 SANS ANOM - Archives Nationales d'Outrer-Mer)"
navigo_flows,destination_partner_balance_supp_1789,profiles/navigo_flows_destination_partner_balance_supp_1789.csv,"Désignation suivant autre nomenclature (Etranger/France-Sénégal-colonies Françaises) de la destination étrangère auquelle se rattache ce port d'arrivée , suivant les sources toflit'18 (Balance du commerce en 1789. Source  ANOM - Archives Nationales d'Outrer-Mer dans Toflit'18. )"
navigo_flows,destination_partner_balance_1789_uncertainty,profiles/navigo_flows_destination_partner_balance_1789_uncertainty.csv,"Incertitude concernant la désignation du pays étranger auquel se rattache ce port d'arrivée , suivant les sources toflit'18 (Balance du commerce en 1789)"
navigo_flows,destination_partner_balance_supp_1789_uncertainty,profiles/navigo_flows_destination_partner_balance_supp_1789_uncertainty.csv,"Incertitude concernant la désignation du pays étranger suivant seconde nomenclature (supp) auquel se rattache ce port d'arrivée , suivant les sources toflit'18 (Balance du commerce en 1789)"
navigo_flows,destination_shiparea,profiles/navigo_flows_destination_shiparea.csv,Shipping area telle que calculée par J-P. Dedieu (mer ou ocean et région côtière du point)
navigo_flows,destination_status,profiles/navigo_flows_destination_status.csv,oblique | siège d'amirauté
navigo_flows,destination_source_1787_available,profiles/navigo_flows_destination_source_1787_available.csv,"Vrai si on dispose des registres de ce port d'arrivée en 1787 (qui était oblique), faux sinon (le port est oblique, mais il n'a pas de registre pour 1787)"
navigo_flows,destination_source_1789_available,profiles/navigo_flows_destination_source_1789_available.csv,"Vrai si on dispose des registres de ce port d'arrivée en 1789 (qui était oblique), faux sinon (le port est oblique, mais il n'a pas de registre pour 1789)"
navigo_flows,destination_point,profiles/navigo_flows_destination_point.csv,WKT point en EPSG 3857
navigo_flows,destination_in_date,profiles/navigo_flows_destination_in_date.csv,Date d'arrivée telle que écrite dans la source
navigo_flows,destination_action,profiles/navigo_flows_destination_action.csv,In | In-Out | Out | Transit | Loading | Captured | … Si renseignée (Marseille)
navigo_flows,indate_fixed,profiles/navigo_flows_indate_fixed.csv,Date transformée si renseignée de l'observation à la destination : yyyy-MM-DD
navigo_flows,destination_navstatus,profiles/navigo_flows_destination_navstatus.csv,"Passé, ou futur par rapport au point d’observation. Plus intention non realise “J’aurais voulu aller à Malte… mais j’ai été capturé avant »
P | C -        CO
F | A -        ML
   | G -        RF
   | M -        RC
   | S -        RS
   | U -        TT
Voir http://navigocorpus.org/iDocuments/Documents/Brief%20manual%20of%20use%20for%20Navigocorpus%20database.pdf "
navigo_flows,destination_function,profiles/navigo_flows_destination_function.csv,"Anciennement, O = point d’observation, T = Terminus (dernier point mentionné dans l’itinéraire futur déclaré), A  = premier point mentionné dans l’itinéraire passé. 
NB : ce champ n’est plus prévu pour la saisie. Le nouveau champ qui remplace est « data_block_leader_marker » et désormais O devient A ; T reste T.  A devient I ? AUCUN I vu dans la colonne. Que des O ou des A. Pas de T"
navigo_flows,ship_name,profiles/navigo_flows_ship_name.csv,Nom du navire tel que lu dans la source
navigo_flows,ship_id,profiles/navigo_flows_ship_id.csv,Codage pour identifier le navire uniquement à travers plusieurs déclarations dans les sources
navigo_flows,tonnage,profiles/navigo_flows_tonnage.csv,"Tonnage du navire, noté en réel (virgule pour décimales).  
 1 tonneau = 24 quintaux, donc les valeurs de Marseille exprimés généralement en quintaux doivent être converties en tonneaux en divisant par 24
Mail Silvia du 29 janvier 2020 : Oui mais En faisant attention que l'unité de mesure exprimée soit le quintal car on a également rapporté à Marseille les tonnages en tonneaux de navires identifiés dans d'autres ports."
navigo_flows,tonnage_unit,profiles/navigo_flows_tonnage_unit.csv,"Unité du tonnage. 46 valeurs différentes.  A harmoniser
1 tonneau = 24 quintaux, donc les valeurs de Marseille exprimés généralement en quintaux doivent être converties en tonneaux en divisant par 24"
navigo_flows,tonnage_class,profiles/navigo_flows_tonnage_class.csv,"one of [1-20]; [21-50]; [51-100]; [101-200]; [201-500]; [501 et plus] . For instance, for a tonnage of 24, this gives '[21-50]'"
navigo_flows,in_crew,profiles/navigo_flows_in_crew.csv,Nombre d'équipage embarqué sur un bateau entrant
navigo_flows,flag,profiles/navigo_flows_flag.csv,"Pavillon du navire, tel que lu dans la source --> afficher etat d'appartenance dans la viz (celui du homeport)"
navigo_flows,ship_flag_id,profiles/navigo_flows_ship_flag_id.csv,identifier of the flag
navigo_flows,ship_flag_standardized_fr,profiles/navigo_flows_ship_flag_standardized_fr.csv,"Translation in French of the flag of the ship, based on the ship_flag_id"
navigo_flows,ship_flag_standardized_en,profiles/navigo_flows_ship_flag_standardized_en.csv,"Translation in English of the flag of the ship, based on the ship_flag_id"
navigo_flows,class,profiles/navigo_flows_class.csv,Catégorie de navire (telle que lue dans la source) 
navigo_flows,homeport,profiles/navigo_flows_homeport.csv,Port d'attache du navire
navigo_flows,homeport_uhgs_id,profiles/navigo_flows_homeport_uhgs_id.csv,Identifiant géogénéral du port d'attache
navigo_flows,homeport_latitude,profiles/navigo_flows_homeport_latitude.csv,latitude
navigo_flows,homeport_longitude,profiles/navigo_flows_homeport_longitude.csv,longitude
navigo_flows,homeport_admiralty,profiles/navigo_flows_homeport_admiralty.csv,amirauté d'appartenance du port
navigo_flows,homeport_province,profiles/navigo_flows_homeport_province.csv,province d'appartenance du port
navigo_flows,homeport_states,profiles/navigo_flows_homeport_states.csv,"états d'appartenance structurés ainsi : un dictionnaire de couple de dates, état d'appartenance. Les 2 dates les plus extrêmes sont 1749 et 1815. 
Exemple : [{1749-1768 : République de Gênes}, {1768-1814 : France}]"
navigo_flows,homeport_substates,profiles/navigo_flows_homeport_substates.csv,"sous-états d'appartenance structurés ainsi : un dictionnaire de couple de dates, sous-état d'appartenance. Les 2 dates les plus extrêmes sont 1749 et 1815. Exemple :[{""1749-1794"" : ""colonies françaises d'Amérique""},{""1794-1802"" : ""colonies britanniques d'Amérique""},{""1802-1810"" : ""colonies françaises d'Amérique""},{""1810-1815"" : ""colonies britanniques d'Amérique"
navigo_flows,homeport_status,profiles/navigo_flows_homeport_status.csv,oblique | siège d'amirauté
navigo_flows,homeport_shiparea,profiles/navigo_flows_homeport_shiparea.csv,Shipping area telle que calculée par J-P. Dedieu (mer ou ocean et région côtière du point)
navigo_flows,homeport_point,profiles/navigo_flows_homeport_point.csv,WKT point en EPSG 3857
navigo_flows,homeport_state_1789_fr,profiles/navigo_flows_homeport_state_1789_fr.csv,Etat d'appartenance en 1789 et en 1787 (aucun changement entre ces 2 dates)
navigo_flows,homeport_substate_1789_fr,profiles/navigo_flows_homeport_substate_1789_fr.csv,Sous-état (sous division comme une colonie par exemple) d'appartenance en 1789 et en 1787 (aucun changement entre ces 2 dates). Nomenclature utile pour analyser les flux commerciaux.
navigo_flows,homeport_state_1789_en,profiles/navigo_flows_homeport_state_1789_en.csv,Etat d'appartenance en 1789 et en 1787 (aucun changement entre ces 2 dates) en anglais
navigo_flows,homeport_substate_1789_en,profiles/navigo_flows_homeport_substate_1789_en.csv,Sous-état (sous division comme une colonie par exemple) d'appartenance en 1789 et en 1787 (aucun changement entre ces 2 dates) en anglais. Nomenclature utile pour analyser les flux commerciaux.
navigo_flows,homeport_toponyme_fr,profiles/navigo_flows_homeport_toponyme_fr.csv,"Standardised name of the homeport, in French"
navigo_flows,homeport_toponyme_en,profiles/navigo_flows_homeport_toponyme_en.csv,"Standardised name of the homeport, in English"
navigo_flows,source_entry,profiles/navigo_flows_source_entry.csv,"from | to | both-to | both-from
Rq : si la source existe pour ce trajet aux deux extrêmités, le travel sera dupliqué, et noté both-to ou both-from"
navigo_flows,source_doc_id,profiles/navigo_flows_source_doc_id.csv,Identifiant du document source
navigo_flows,source_text,profiles/navigo_flows_source_text.csv,Nom complet du document source
navigo_flows,source_suite,profiles/navigo_flows_source_suite.csv,Marseille | G5
navigo_flows,source_component,profiles/navigo_flows_source_component.csv,Composante de la source
navigo_flows,source_number,profiles/navigo_flows_source_number.csv,Numero de page ou d'entrée dans le registre
navigo_flows,source_other,profiles/navigo_flows_source_other.csv,"Autre information (foliot, ou autre)"
navigo_flows,source_main_port_uhgs_id,profiles/navigo_flows_source_main_port_uhgs_id.csv,Identifiant du port le plus cité en O de la source
navigo_flows,source_main_port_toponyme,profiles/navigo_flows_source_main_port_toponyme.csv,Nom du port le plus cité en O de la source
navigo_flows,source_subset,profiles/navigo_flows_source_subset.csv,"Sous-ensemble de la source fabriqué pour besoin d'analyse : 'Registre du petit cabotage (1786-1787)' à Marseille, Expéditions \""coloniales\"" Marseille (1789), Santé Marseille, 'Poitou_1789'"
navigo_flows,captain_id,profiles/navigo_flows_captain_id.csv,Identifiant du capitaine
navigo_flows,captain_name,profiles/navigo_flows_captain_name.csv,"Nom du capitaine, suivi du prénom, comme dans la source"
navigo_flows,birthplace,profiles/navigo_flows_birthplace.csv,"Lieu d'origine du capitaine. Exemples : ""Quinto"", ""Dunkerquois"", ""NAntes"", ""Isle Rousse"""
navigo_flows,status,profiles/navigo_flows_status.csv,Titre du capitaine à bord. Type énuméré à NORMALISER.
navigo_flows,citizenship,profiles/navigo_flows_citizenship.csv,"Nationalité du capitaine inscrite par l'historien.   Exemples : ""([Tuscan])"", ""([Ragusan])"", ""([Napolitano])"", ""([Genoese])"""
navigo_flows,commodity_purpose,profiles/navigo_flows_commodity_purpose.csv,Chose (item) transportée ou l’objet du voyage (si pêche par exemple). Telle que saisie. 
navigo_flows,commodity_id,profiles/navigo_flows_commodity_id.csv,Identifiant du produit dans la base (exemple : sucre est codé 00000147)
navigo_flows,quantity,profiles/navigo_flows_quantity.csv,Quantité de marchandise telle que exprimée par la source  : 3 balles de coton à 3
navigo_flows,quantity_u,profiles/navigo_flows_quantity_u.csv,Unité de la quantité de marchandise telle que exprimée par la source  : 3 balles de coton à balles
navigo_flows,commodity_standardized,profiles/navigo_flows_commodity_standardized.csv,Nom de la chose standardisée en anglais et au singulier. Oil (olive) Nouvelle traduction de Silvia (8 fev 2021)
navigo_flows,commodity_standardized_fr,profiles/navigo_flows_commodity_standardized_fr.csv,Nom de la chose standardisée en français et au singulier. Oil (olive)
navigo_flows,commodity_permanent_coding,profiles/navigo_flows_commodity_permanent_coding.csv,"Méta catégorie (un agrégat). Pour les poissons par exemple
Manque produit coloniaux.
Value: looked up from the Dictionary of commodities
"
navigo_flows,commodity_purpose2,profiles/navigo_flows_commodity_purpose2.csv,Chose (item) transportée ou l’objet du voyage (si pêche par exemple). Telle que saisie. 
navigo_flows,commodity_id2,profiles/navigo_flows_commodity_id2.csv,Identifiant du produit dans la base (exemple : sucre est codé 00000147)
navigo_flows,quantity2,profiles/navigo_flows_quantity2.csv,Quantité de marchandise telle que exprimée par la source  : 3 balles de coton à 3
navigo_flows,quantity_u2,profiles/navigo_flows_quantity_u2.csv,Unité de la quantité de marchandise telle que exprimée par la source  : 3 balles de coton à balles
navigo_flows,commodity_standardized2,profiles/navigo_flows_commodity_standardized2.csv,Nom de la chose standardisée en anglais et au singulier. Oil (olive)
navigo_flows,commodity_standardized2_fr,profiles/navigo_flows_commodity_standardized2_fr.csv,Nom de la chose standardisée en français et au singulier. Oil (olive)
navigo_flows,commodity_permanent_coding2,profiles/navigo_flows_commodity_permanent_coding2.csv,"Méta catégorie (un agrégat). Pour les poissons par exemple
Manque produit coloniaux.
Value: looked up from the Dictionary of commodities
"
navigo_flows,commodity_purpose3,profiles/navigo_flows_commodity_purpose3.csv,Chose (item) transportée ou l’objet du voyage (si pêche par exemple). Telle que saisie. 
navigo_flows,commodity_id3,profiles/navigo_flows_commodity_id3.csv,Identifiant du produit dans la base (exemple : sucre est codé 00000147)
navigo_flows,quantity3,profiles/navigo_flows_quantity3.csv,Quantité de marchandise telle que exprimée par la source  : 3 balles de coton à 3
navigo_flows,quantity_u3,profiles/navigo_flows_quantity_u3.csv,Unité de la quantité de marchandise telle que exprimée par la source  : 3 balles de coton à balles
navigo_flows,commodity_standardized3,profiles/navigo_flows_commodity_standardized3.csv,Nom de la chose standardisée en anglais et au singulier. Oil (olive)
navigo_flows,commodity_standardized3_fr,profiles/navigo_flows_commodity_standardized3_fr.csv,Nom de la chose standardisée en français et au singulier. Oil (olive)
navigo_flows,commodity_permanent_coding3,profiles/navigo_flows_commodity_permanent_coding3.csv,"Méta catégorie (un agrégat). Pour les poissons par exemple
Manque produit coloniaux.
Value: looked up from the Dictionary of commodities
"
navigo_flows,commodity_purpose4,profiles/navigo_flows_commodity_purpose4.csv,Chose (item) transportée ou l’objet du voyage (si pêche par exemple). Telle que saisie. 
navigo_flows,commodity_id4,profiles/navigo_flows_commodity_id4.csv,Identifiant du produit dans la base (exemple : sucre est codé 00000147)
navigo_flows,quantity4,profiles/navigo_flows_quantity4.csv,Quantité de marchandise telle que exprimée par la source  : 3 balles de coton à 3
navigo_flows,quantity_u4,profiles/navigo_flows_quantity_u4.csv,Unité de la quantité de marchandise telle que exprimée par la source  : 3 balles de coton à balles
navigo_flows,commodity_standardized4,profiles/navigo_flows_commodity_standardized4.csv,Nom de la chose standardisée en anglais et au singulier. Oil (olive)
navigo_flows,commodity_standardized4_fr,profiles/navigo_flows_commodity_standardized4_fr.csv,Nom de la chose standardisée en français et au singulier. Oil (olive)
navigo_flows,commodity_permanent_coding4,profiles/navigo_flows_commodity_permanent_coding4.csv,"Méta catégorie (un agrégat). Pour les poissons par exemple
Manque produit coloniaux.
Value: looked up from the Dictionary of commodities
"
navigo_flows,all_cargos,profiles/navigo_flows_all_cargos.csv,"Tableau des cargaisons : [{commodity_purpose:, commodity_id:, quantity:, quantity_u, commodity_standardized:, commodity_permanent_coding:}, …{}]"
navigo_flows,tax_concept,profiles/navigo_flows_tax_concept.csv,nom de la taxe (ex: droit de congé)
navigo_flows,payment_date,profiles/navigo_flows_payment_date.csv,Date de paiement de la taxe
navigo_flows,q01,profiles/navigo_flows_q01.csv,chiffre payé de la  première unité de monnaie (exeple: livre tournois
navigo_flows,q01_u,profiles/navigo_flows_q01_u.csv,nom de l'unité (livre tournois)
navigo_flows,q02,profiles/navigo_flows_q02.csv,chiffre payé de la  deuxième unité de monnaie (exeple: sous tournois)
navigo_flows,q02_u,profiles/navigo_flows_q02_u.csv,nom de l'unité (sous tournois)
navigo_flows,q03,profiles/navigo_flows_q03.csv,chiffre payé de la  3e unité de monnaie (exeple: deniers tournois)
navigo_flows,q03_u,profiles/navigo_flows_q03_u.csv,nom de l'unité (deniers tournois)
navigo_flows,all_taxes,profiles/navigo_flows_all_taxes.csv,"Tableau des taxes : [{tax_concept:,payment_date:, q01:, q01_u:, q02:, q02_u:, q03:, q03_u:}, …{}]"
navigo_flows,ship_uncertainity,profiles/navigo_flows_ship_uncertainity.csv,"  0 si aucun doute concernant l'identifiant du navire ship_id, 
-1 si doutes (non concordance du ship_name et du captain_name et du homeport_uhgs_id à la fois)
 -3 si pointcall_uncertainity 
-4 si manquant"
navigo_flows,tonnage_uncertainity,profiles/navigo_flows_tonnage_uncertainity.csv,"0 si pas de gros doute 
-1 si divergence forte entre les tonnages du même navire, même en prenant en compte la surévaluation de Marennes et Nantes, et en ignorant les petits tonneaux
-2 si déduit par l'identification d'un navire et recopie du tonnage le plus fréquent du navire identifié
-3 si  contredit par l'analyse
-4 si manquant"
navigo_flows,flag_uncertainity,profiles/navigo_flows_flag_uncertainity.csv,"missing : -4, contredit :-3, déduit [] : -2, () : -1, sans doute : 0 - concernant le pavillon (ship_flag_id)"
navigo_flows,homeport_uncertainity,profiles/navigo_flows_homeport_uncertainity.csv,"missing : -4, contredit :-3, déduit [] : -2, () : -1, sans doute : 0 -concernant le port d'attache (homeport_uhgs_id)"
navigo_flows,departure_uncertainity,profiles/navigo_flows_departure_uncertainity.csv,"0 si status like PC%,  
-1 si status like  FC%  et que pointcall_function différent de 'O' (Observé); 
-2 si status like  PU% ,  
-3 si contradiction lors de l'étude d'un trajet d'un navire entre le point précédent (Z) et le point suivant (net_route_marker = A et point Observé et status like PC%) "
navigo_flows,destination_uncertainity,profiles/navigo_flows_destination_uncertainity.csv,"0 si status like PC%,  
-1 si status like  FC%  et que pointcall_function différent de 'O' (Observé); 
-2 si status like  PU% ,  
-3 si contradiction lors de l'étude d'un trajet d'un navire entre le point précédent (Z) et le point suivant (net_route_marker = A et point Observé et status like PC%) "
navigo_flows,captain_uncertainity,profiles/navigo_flows_captain_uncertainity.csv,"missing : -4, contredit :-3, déduit [] : -2, () : -1, sans doute : 0 - concernant l'identifiant du capitaine captain_id"
navigo_flows,travel_uncertainity,profiles/navigo_flows_travel_uncertainity.csv,"0 : certifie (les 2 pointcalls sont certains (0), -1 : déclaré (un des 2 pointcalls a pour valeur -1), - 3 : pour non réalisé (un des deux pointcalls contredit (-3) par analyse avec d'autres documents)"
navigo_flows,cargo_uncertainity,profiles/navigo_flows_cargo_uncertainity.csv,"manquant : -4, contredits (le navire n'y est pas allé) : -3, déduits [] : -2, doute : -1, certains 0"
navigo_flows,taxe_uncertainity,profiles/navigo_flows_taxe_uncertainity.csv,"manquant : -4, contredits (le navire n'y est pas allé) : -3, déduits [] : -2, doute : -1, certains 0"
navigo_flows,pointcall_outdate_uncertainity,profiles/navigo_flows_pointcall_outdate_uncertainity.csv,"0 si suite = 'Marseille', 
-1 si suite = 'G5', 
 -3 si la suite 'Marseille' contredit la date de sortie d'un navire vu dans le 'G5'"
navigo_flows,departure_pkid,profiles/navigo_flows_departure_pkid.csv,Identifier of the record describing the departure (from) - join to navigoviz.pointcall.pkid
navigo_flows,destination_pkid,profiles/navigo_flows_destination_pkid.csv,Identifier of the record describing the destination (to) - join to navigoviz.pointcall.pkid
navigo_flows,travel_rank,profiles/navigo_flows_travel_rank.csv,Ordre du troncon sur la route du navire (rank du pointcall de départ)
navigo_flows,distance_dep_dest_miles,profiles/navigo_flows_distance_dep_dest_miles.csv,"Distance en miles nautiques entre le départ et la destination, estimée par Jean-Pierre Dedieu"
navigo_flows,distance_homeport_dep_miles,profiles/navigo_flows_distance_homeport_dep_miles.csv,"Distance en miles nautiques entre le port d'attache et le départ, estimée par Jean-Pierre Dedieu"
navigo_flows,subject,profiles/navigo_flows_subject.csv,
navigo_flows,subject_order,profiles/navigo_flows_subject_order.csv,
toflit18,line_number,profiles/toflit18_line_number.csv,Line identification in the retranscription - Identification de la ligne dans la retranscription
toflit18,source_type,profiles/toflit18_source_type.csv,Source type (see http://toflit18.medialab.sciences-po.fr/#/exploration/sources)
toflit18,year,profiles/toflit18_year.csv,"Year of the trade flow, beware can't be more complex than digits -- Année du flux commercial"
toflit18,customs_region,profiles/toflit18_customs_region.csv,Geographical customs region in which the trade flow has been registered ('Direction des traites') -- Direction des traites dans laquelle le flux a été enregistré
toflit18,partner,profiles/toflit18_partner.csv,Partner country or region for this trade flow -- Pays ou région partenaire pour ce flux commercial (importateur ou exportateur)
toflit18,partner_orthographic,profiles/toflit18_partner_orthographic.csv,
toflit18,export_import,profiles/toflit18_export_import.csv,This variable identifies import or export trade flows -- Cette variable indique s'il s'agit d'un flux d'importation ou d'exportation
toflit18,product,profiles/toflit18_product.csv,
toflit18,product_orthographic,profiles/toflit18_product_orthographic.csv,
toflit18,value,profiles/toflit18_value.csv,"Value of the trade flow in livres tournois or francs -- Valeur du flux commercial, en livres tournois ou en francs"
toflit18,quantity,profiles/toflit18_quantity.csv,Product quantity (in quantity unit mentionned in 'quantity_unit' -- Quantité de marchandises (en unité de quantité mentionnée en 'quantitie_unite'
toflit18,quantity_unit,profiles/toflit18_quantity_unit.csv,Product quantity unit -- Unité de mesure de la quantité de marchandise
toflit18,quantity_unit_orthographic,profiles/toflit18_quantity_unit_orthographic.csv,
toflit18,value_per_unit,profiles/toflit18_value_per_unit.csv,Value per unit -- Valeur par unité
toflit18,yearstr,profiles/toflit18_yearstr.csv,
toflit18,customs_region_origin,profiles/toflit18_customs_region_origin.csv,
toflit18,customs_office,profiles/toflit18_customs_office.csv,Geographical customs office in which the trade flow has been registered. A customs office is part of a customs region -- Bureau des traites dans lequel le flux a été enregistré
toflit18,origin_origin,profiles/toflit18_origin_origin.csv,
